Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Negative_Control_1 Spectral Count	PYROXD1_D500N_1 Spectral Count	PYROXD1_N155S_1 Spectral Count	PYROXD1_Q372H_1 Spectral Count	PYROXD1_R132C_1 Spectral Count	PYROXD1_WT_1 Spectral Count	PYROXD1_Y354C_1 Spectral Count	PYROXD1_dE496_1 Spectral Count	Negative_Control_1 Unique Spectral Count	PYROXD1_D500N_1 Unique Spectral Count	PYROXD1_N155S_1 Unique Spectral Count	PYROXD1_Q372H_1 Unique Spectral Count	PYROXD1_R132C_1 Unique Spectral Count	PYROXD1_WT_1 Unique Spectral Count	PYROXD1_Y354C_1 Unique Spectral Count	PYROXD1_dE496_1 Unique Spectral Count	Negative_Control_1 Total Spectral Count	PYROXD1_D500N_1 Total Spectral Count	PYROXD1_N155S_1 Total Spectral Count	PYROXD1_Q372H_1 Total Spectral Count	PYROXD1_R132C_1 Total Spectral Count	PYROXD1_WT_1 Total Spectral Count	PYROXD1_Y354C_1 Total Spectral Count	PYROXD1_dE496_1 Total Spectral Count	Negative_Control_1 Intensity	PYROXD1_D500N_1 Intensity	PYROXD1_N155S_1 Intensity	PYROXD1_Q372H_1 Intensity	PYROXD1_R132C_1 Intensity	PYROXD1_WT_1 Intensity	PYROXD1_Y354C_1 Intensity	PYROXD1_dE496_1 Intensity	Negative_Control_1 MaxLFQ Intensity	PYROXD1_D500N_1 MaxLFQ Intensity	PYROXD1_N155S_1 MaxLFQ Intensity	PYROXD1_Q372H_1 MaxLFQ Intensity	PYROXD1_R132C_1 MaxLFQ Intensity	PYROXD1_WT_1 MaxLFQ Intensity	PYROXD1_Y354C_1 MaxLFQ Intensity	PYROXD1_dE496_1 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q9UPQ9|TNR6B_HUMAN	Q9UPQ9	TNR6B_HUMAN	TNRC6B	1833	Homo sapiens	1:Experimental evidence at protein level	Trinucleotide repeat-containing gene 6B protein	1.0	0.999	12	44	44	44	12	0	0	4	3	13	2	10	12	0	0	4	3	13	2	10	12	0	0	4	3	13	2	10	382846.38	38055.68	8792.785	168173.06	177415.44	422197.06	158771.25	346110.72	64481.164	21114.197	0.0	37156.668	35191.473	61690.785	30628.336	58132.094	
sp|Q9UPT5|EXOC7_HUMAN	Q9UPT5	EXOC7_HUMAN	EXOC7	735	Homo sapiens	1:Experimental evidence at protein level	Exocyst complex component 7	0.9606	0.999	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7693.748	0.0	0.0	0.0	0.0	39334.914	0.0	66913.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPT8|ZC3H4_HUMAN	Q9UPT8	ZC3H4_HUMAN	ZC3H4	1303	Homo sapiens	1:Experimental evidence at protein level	Zinc finger CCCH domain-containing protein 4	0.9118	0.9976	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPU5|UBP24_HUMAN	Q9UPU5	UBP24_HUMAN	USP24	2620	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin carboxyl-terminal hydrolase 24	0.8704	0.9964	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPW5|CBPC1_HUMAN	Q9UPW5	CBPC1_HUMAN	AGTPBP1	1226	Homo sapiens	1:Experimental evidence at protein level	Cytosolic carboxypeptidase 1	0.997	0.999	3	6	6	6	1	0	0	0	1	1	1	2	1	0	0	0	1	1	1	2	1	0	0	0	1	1	1	2	59773.29	9656.884	0.0	0.0	23303.885	40657.67	18529.879	33593.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UPW6|SATB2_HUMAN	Q9UPW6	SATB2_HUMAN	SATB2	733	Homo sapiens	1:Experimental evidence at protein level	DNA-binding protein SATB2	1.0	0.999	4	9	6	9	3	0	0	0	0	4	0	2	3	0	0	0	0	2	0	1	3	0	0	0	0	4	0	2	79561.17	31253.508	0.0	60157.812	56349.926	100351.93	61418.105	92066.984	56163.832	0.0	0.0	31158.234	41390.35	68847.445	46745.477	58361.926	
sp|Q9UPY3|DICER_HUMAN	Q9UPY3	DICER_HUMAN	DICER1	1922	Homo sapiens	1:Experimental evidence at protein level	Endoribonuclease Dicer	1.0	0.999	4	13	13	13	0	0	0	1	1	3	1	7	0	0	0	1	1	3	1	7	0	0	0	1	1	3	1	7	67217.35	23830.064	332379.12	31600.03	0.0	104216.984	40924.65	88955.21	47268.883	0.0	0.0	0.0	0.0	60157.98	32984.332	51143.246	
sp|Q9UPY8|MARE3_HUMAN	Q9UPY8	MARE3_HUMAN	MAPRE3	281	Homo sapiens	1:Experimental evidence at protein level	Microtubule-associated protein RP/EB family member 3	0.9999	0.999	3	10	1	12	2	1	1	1	2	0	1	2	1	0	0	0	0	0	0	0	3	1	1	1	2	0	1	3	49367.18	11280.843	28364.092	14633.451	34191.31	27785.566	25184.68	35701.492	31170.521	0.0	17355.955	0.0	20478.172	16593.201	15089.265	22273.19	
sp|Q9UQ35|SRRM2_HUMAN	Q9UQ35	SRRM2_HUMAN	SRRM2	2752	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine repetitive matrix protein 2	1.0	0.999	16	52	52	52	9	1	1	6	11	15	3	6	9	1	1	6	11	15	3	6	9	1	1	6	11	15	3	6	382252.62	78252.35	30532.031	180750.22	314959.28	466395.34	198281.72	289602.0	51770.37	19753.736	15691.446	33029.78	42191.71	64687.453	32975.176	46746.977	
sp|Q9UQ80|PA2G4_HUMAN	Q9UQ80	PA2G4_HUMAN	PA2G4	394	Homo sapiens	1:Experimental evidence at protein level	Proliferation-associated protein 2G4	1.0	0.999	27	412	412	412	59	33	49	50	33	57	61	70	59	33	49	50	33	57	61	70	59	33	49	50	33	57	61	70	5285885.5	1454750.8	3714433.5	3232032.0	1766012.4	5394543.0	4329492.0	6403311.5	402940.25	116311.46	292164.4	250946.45	144563.23	423483.78	331878.38	503565.84	
sp|Q9UQE7|SMC3_HUMAN	Q9UQE7	SMC3_HUMAN	SMC3	1217	Homo sapiens	1:Experimental evidence at protein level	Structural maintenance of chromosomes protein 3	1.0	0.999	47	232	232	232	44	9	15	22	15	49	32	46	44	9	15	22	15	49	32	46	44	9	15	22	15	49	32	46	1659195.4	341863.78	598635.1	872736.25	560798.06	1772867.8	1240056.8	1578414.8	102635.266	35277.723	51635.996	64781.85	46749.43	121977.11	82072.445	114314.055	
sp|Q9UQN3|CHM2B_HUMAN	Q9UQN3	CHM2B_HUMAN	CHMP2B	213	Homo sapiens	1:Experimental evidence at protein level	Charged multivesicular body protein 2b	0.8208	0.9947	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	10744.44	0.0	0.0	8987.447	0.0	14327.81	15357.914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9UQR0|SCML2_HUMAN	Q9UQR0	SCML2_HUMAN	SCML2	700	Homo sapiens	1:Experimental evidence at protein level	Sex comb on midleg-like protein 2	0.9606	0.999	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.0	0.0	6359.516	0.0	0.0	11408.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y221|NIP7_HUMAN	Q9Y221	NIP7_HUMAN	NIP7	180	Homo sapiens	1:Experimental evidence at protein level	60S ribosome subunit biogenesis protein NIP7 homolog	1.0	0.999	3	4	4	4	0	0	1	0	2	1	0	0	0	0	1	0	2	1	0	0	0	0	1	0	2	1	0	0	35278.926	30752.969	47392.582	35450.06	48669.234	79296.125	16930.596	47441.637	23042.873	14066.373	27124.695	18174.246	42425.625	35401.277	0.0	25314.646	
sp|Q9Y224|RTRAF_HUMAN	Q9Y224	RTRAF_HUMAN	RTRAF	244	Homo sapiens	1:Experimental evidence at protein level	tRNA-splicing ligase complex subunit RTRAF	1.0	0.999	22	387	387	387	5	49	32	52	26	80	54	89	5	49	32	52	26	80	54	89	5	49	32	52	26	80	54	89	147488.23	3492375.5	2276296.8	4787368.0	1500831.8	1.273729E7	4751587.5	2.2358316E7	25523.783	418466.66	303919.62	571169.06	186706.45	1536790.2	566531.94	2628414.8	
sp|Q9Y230|RUVB2_HUMAN	Q9Y230	RUVB2_HUMAN	RUVBL2	463	Homo sapiens	1:Experimental evidence at protein level	RuvB-like 2	1.0	0.999	29	277	277	277	49	25	23	32	25	40	40	43	49	25	23	32	25	40	40	43	49	25	23	32	25	40	40	43	2847505.5	976965.7	1047478.6	1655010.9	1248791.0	2938553.5	2244937.8	2797705.0	194804.38	69297.19	77064.87	118163.93	88081.97	197247.02	151614.84	193401.7	
sp|Q9Y237|PIN4_HUMAN	Q9Y237	PIN4_HUMAN	PIN4	131	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	1.0	0.999	5	31	31	31	4	2	2	5	0	6	7	5	4	2	2	5	0	6	7	5	4	2	2	5	0	6	7	5	142069.2	39990.883	76991.28	162426.08	10582.172	232566.4	229857.73	286309.2	50226.113	20611.893	32077.951	53670.58	0.0	71342.914	69223.336	90721.08	
sp|Q9Y241|HIG1A_HUMAN	Q9Y241	HIG1A_HUMAN	HIGD1A	93	Homo sapiens	1:Experimental evidence at protein level	HIG1 domain family member 1A, mitochondrial	0.9999	0.999	2	20	10	20	3	3	6	1	0	3	2	2	0	3	3	0	0	2	1	1	3	3	6	1	0	3	2	2	33347.68	133158.86	51868.09	36879.195	34260.098	86932.3	20621.652	66325.95	26801.24	0.0	37034.465	25539.55	0.0	48869.273	16107.894	45519.844	
sp|Q9Y262|EIF3L_HUMAN	Q9Y262	EIF3L_HUMAN	EIF3L	564	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit L	1.0	0.999	33	731	731	731	115	74	47	100	96	106	102	91	115	74	47	100	96	106	102	91	115	74	47	100	96	106	102	91	1.648264E7	6260990.0	2638401.8	1.0728904E7	1.0263809E7	1.335752E7	1.03197E7	1.0470604E7	1093381.6	413878.0	190182.4	711708.2	676396.1	882405.5	682977.06	702175.0	
sp|Q9Y263|PLAP_HUMAN	Q9Y263	PLAP_HUMAN	PLAA	795	Homo sapiens	1:Experimental evidence at protein level	Phospholipase A-2-activating protein	1.0	0.999	5	13	13	13	3	0	0	1	0	4	2	3	3	0	0	1	0	4	2	3	3	0	0	1	0	4	2	3	72618.41	0.0	0.0	25370.732	12937.383	83274.42	43623.34	102185.375	20201.105	0.0	0.0	11351.398	0.0	28508.283	20911.168	43496.547	
sp|Q9Y265|RUVB1_HUMAN	Q9Y265	RUVB1_HUMAN	RUVBL1	456	Homo sapiens	1:Experimental evidence at protein level	RuvB-like 1	1.0	0.999	28	325	325	325	48	29	24	40	33	50	45	56	48	29	24	40	33	50	45	56	48	29	24	40	33	50	45	56	3399040.2	1023823.9	1023179.56	1800304.2	1395772.6	3208916.2	2481621.5	3200290.2	283652.28	90779.93	102427.086	163063.58	120445.81	286843.84	210291.6	264900.0	
sp|Q9Y266|NUDC_HUMAN	Q9Y266	NUDC_HUMAN	NUDC	331	Homo sapiens	1:Experimental evidence at protein level	Nuclear migration protein nudC	1.0	0.999	23	184	184	184	28	7	24	29	2	28	31	35	28	7	24	29	2	28	31	35	28	7	24	29	2	28	31	35	1299753.0	287492.2	654137.75	1025509.5	134930.75	1628251.2	1557476.8	1906541.5	107220.21	35850.336	66211.6	86136.02	20969.92	136087.22	128912.07	159944.53	
sp|Q9Y276|BCS1_HUMAN	Q9Y276	BCS1_HUMAN	BCS1L	419	Homo sapiens	1:Experimental evidence at protein level	Mitochondrial chaperone BCS1	0.9999	0.9989	2	2	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	10552.156	0.0	0.0	0.0	0.0	8114.2144	0.0	8557.392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y277|VDAC3_HUMAN	Q9Y277	VDAC3_HUMAN	VDAC3	283	Homo sapiens	1:Experimental evidence at protein level	Non-selective voltage-gated ion channel VDAC3	1.0	0.999	6	23	23	36	2	0	3	2	0	6	6	4	2	0	3	2	0	6	6	4	3	2	4	3	1	8	9	6	91576.71	19382.691	109032.73	122150.83	11921.596	211461.72	146267.4	218077.17	29616.396	16703.791	31061.426	33976.51	0.0	58050.24	45653.082	58475.098	
sp|Q9Y281|COF2_HUMAN	Q9Y281	COF2_HUMAN	CFL2	166	Homo sapiens	1:Experimental evidence at protein level	Cofilin-2	1.0	0.999	10	43	43	112	9	3	6	5	0	5	6	9	9	3	6	5	0	5	6	9	20	7	9	14	3	13	20	26	210398.77	73424.55	134038.8	153497.7	32457.312	181345.44	237571.56	234801.88	85121.555	31664.857	41885.855	64738.434	17692.041	74824.12	96252.33	92797.71	
sp|Q9Y282|ERGI3_HUMAN	Q9Y282	ERGI3_HUMAN	ERGIC3	383	Homo sapiens	1:Experimental evidence at protein level	Endoplasmic reticulum-Golgi intermediate compartment protein 3	1.0	0.999	3	4	4	4	1	0	0	0	0	2	0	1	1	0	0	0	0	2	0	1	1	0	0	0	0	2	0	1	65610.234	15388.138	22720.027	0.0	0.0	74104.68	75322.33	39478.12	34683.45	0.0	0.0	0.0	0.0	34566.266	33805.727	39721.465	
sp|Q9Y285|SYFA_HUMAN	Q9Y285	SYFA_HUMAN	FARSA	508	Homo sapiens	1:Experimental evidence at protein level	Phenylalanine--tRNA ligase alpha subunit	1.0	0.999	16	97	97	97	23	0	4	8	2	21	16	23	23	0	4	8	2	21	16	23	23	0	4	8	2	21	16	23	622876.0	85411.266	195497.14	249727.55	102815.53	686422.9	488342.78	733645.9	78444.11	20168.559	34647.168	39723.465	24777.29	89313.51	65747.18	94067.87	
sp|Q9Y287|ITM2B_HUMAN	Q9Y287	ITM2B_HUMAN	ITM2B	266	Homo sapiens	1:Experimental evidence at protein level	Integral membrane protein 2B	0.9449	0.9986	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	6927.925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y291|RT33_HUMAN	Q9Y291	RT33_HUMAN	MRPS33	106	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein mS33	1.0	0.999	4	15	15	15	3	0	0	2	2	3	2	3	3	0	0	2	2	3	2	3	3	0	0	2	2	3	2	3	113189.45	33986.703	30570.8	67084.09	55395.28	182256.58	101951.03	104146.34	41180.4	18285.277	16302.027	31123.861	26071.217	66984.28	40570.34	48177.79	
sp|Q9Y294|ASF1A_HUMAN	Q9Y294	ASF1A_HUMAN	ASF1A	204	Homo sapiens	1:Experimental evidence at protein level	Histone chaperone ASF1A	0.9607	0.999	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	25352.727	0.0	0.0	14177.173	0.0	25553.059	0.0	32538.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y295|DRG1_HUMAN	Q9Y295	DRG1_HUMAN	DRG1	367	Homo sapiens	1:Experimental evidence at protein level	Developmentally-regulated GTP-binding protein 1	1.0	0.999	12	58	57	58	11	2	10	5	6	7	7	10	11	2	10	5	6	7	7	9	11	2	10	5	6	7	7	10	277731.1	115538.125	274494.7	200361.67	108562.17	303460.3	277337.56	344913.6	42232.473	19566.816	42076.254	32432.262	18958.014	49133.754	41819.15	53198.477	
sp|Q9Y2A7|NCKP1_HUMAN	Q9Y2A7	NCKP1_HUMAN	NCKAP1	1128	Homo sapiens	1:Experimental evidence at protein level	Nck-associated protein 1	1.0	0.999	9	35	35	35	4	1	2	3	0	9	7	9	4	1	2	3	0	9	7	9	4	1	2	3	0	9	7	9	131186.31	9062.4	69881.0	114033.19	39822.594	183114.42	142203.9	241285.69	28400.875	0.0	19491.182	26111.623	22702.562	36774.832	32456.893	50175.047	
sp|Q9Y2B0|CNPY2_HUMAN	Q9Y2B0	CNPY2_HUMAN	CNPY2	182	Homo sapiens	1:Experimental evidence at protein level	Protein canopy homolog 2	1.0	0.999	9	68	68	68	13	3	9	9	0	11	14	9	13	3	9	9	0	11	14	9	13	3	9	9	0	11	14	9	246590.05	50555.54	179293.33	264769.3	16521.42	310199.2	398318.97	358866.84	52392.02	18900.879	39162.71	56336.24	0.0	65065.734	82795.24	77006.41	
sp|Q9Y2H1|ST38L_HUMAN	Q9Y2H1	ST38L_HUMAN	STK38L	464	Homo sapiens	1:Experimental evidence at protein level	Serine/threonine-protein kinase 38-like	1.0	0.999	37	519	519	647	75	73	27	77	72	62	70	63	75	73	27	77	72	62	70	63	93	90	39	92	86	80	88	79	5991975.5	4483152.0	1804880.0	5727106.5	4437852.5	5586412.0	5135124.5	4520897.0	443489.9	351962.16	145980.02	438385.06	335189.78	424426.4	389480.44	335755.38	
sp|Q9Y2H2|SAC2_HUMAN	Q9Y2H2	SAC2_HUMAN	INPP5F	1132	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylinositide 4-phosphatase SAC2	0.8338	0.9951	2	1	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0.0	11273.621	19203.826	27783.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2J2|E41L3_HUMAN	Q9Y2J2	E41L3_HUMAN	EPB41L3	1087	Homo sapiens	1:Experimental evidence at protein level	Band 4.1-like protein 3	1.0	0.999	41	361	281	361	65	39	8	54	49	72	41	33	53	29	6	45	36	53	32	27	65	39	8	54	49	72	41	33	2923905.5	2057108.6	560178.7	2389555.5	2505137.5	3570768.0	2301592.5	1741489.5	351035.7	189527.52	84851.35	290779.28	240807.8	410087.44	276716.66	201592.27	
sp|Q9Y2L1|RRP44_HUMAN	Q9Y2L1	RRP44_HUMAN	DIS3	958	Homo sapiens	1:Experimental evidence at protein level	Exosome complex exonuclease RRP44	1.0	0.999	13	34	34	34	4	1	5	2	0	7	5	10	4	1	5	2	0	7	5	10	4	1	5	2	0	7	5	10	251655.77	54565.98	119718.516	113747.03	24792.33	251077.84	228957.72	331867.62	33546.617	13231.192	23878.826	23316.79	10493.787	41518.258	34801.55	45157.586	
sp|Q9Y2L9|LRCH1_HUMAN	Q9Y2L9	LRCH1_HUMAN	LRCH1	728	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich repeat and calponin homology domain-containing protein 1	0.9553	0.9989	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8790.236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2P8|RCL1_HUMAN	Q9Y2P8	RCL1_HUMAN	RCL1	373	Homo sapiens	1:Experimental evidence at protein level	RNA 3'-terminal phosphate cyclase-like protein	1.0	0.999	15	122	122	122	28	10	1	21	16	20	11	15	28	10	1	21	16	20	11	15	28	10	1	21	16	20	11	15	979804.2	363764.28	99038.75	767723.0	581858.0	742843.0	612727.1	623408.25	125316.71	47639.766	26367.012	97271.05	82326.59	93702.12	76558.18	83755.35	
sp|Q9Y2Q3|GSTK1_HUMAN	Q9Y2Q3	GSTK1_HUMAN	GSTK1	226	Homo sapiens	1:Experimental evidence at protein level	Glutathione S-transferase kappa 1	0.92	0.9979	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7070.7036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2Q9|RT28_HUMAN	Q9Y2Q9	RT28_HUMAN	MRPS28	187	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein bS1m	1.0	0.999	7	40	40	40	6	2	3	7	5	6	6	5	6	2	3	7	5	6	6	5	6	2	3	7	5	6	6	5	270640.78	110572.06	100850.586	226625.39	184601.66	426438.88	239531.77	321486.47	79952.55	31551.205	21962.973	50312.473	45497.605	98616.95	58378.78	69492.9	
sp|Q9Y2R5|RT17_HUMAN	Q9Y2R5	RT17_HUMAN	MRPS17	130	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS17m	1.0	0.999	5	38	38	38	5	4	2	5	7	6	5	4	5	4	2	5	7	6	5	4	5	4	2	5	7	6	5	4	285772.12	128381.05	105430.91	256075.75	225523.25	424005.97	243300.7	369617.16	119378.766	52783.586	46804.344	84703.055	92451.14	158671.22	96572.63	144351.08	
sp|Q9Y2R9|RT07_HUMAN	Q9Y2R9	RT07_HUMAN	MRPS7	242	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS7m	1.0	0.999	11	82	82	82	13	5	1	11	7	18	16	11	13	5	1	11	7	18	16	11	13	5	1	11	7	18	16	11	590766.7	191246.95	193148.11	436557.0	354123.47	743454.5	524729.4	571771.6	91065.96	34728.145	33438.984	64329.117	57770.043	112916.36	76590.48	88754.766	
sp|Q9Y2S6|TMA7_HUMAN	Q9Y2S6	TMA7_HUMAN	TMA7	64	Homo sapiens	1:Experimental evidence at protein level	Translation machinery-associated protein 7	1.0	0.999	2	7	6	7	0	0	1	1	0	1	3	1	0	0	1	1	0	1	2	1	0	0	1	1	0	1	3	1	55299.953	26697.383	49641.273	66370.48	0.0	98316.56	88861.13	123871.195	29325.422	14055.089	26349.4	32151.658	0.0	46501.832	42887.074	58584.863	
sp|Q9Y2S7|PDIP2_HUMAN	Q9Y2S7	PDIP2_HUMAN	POLDIP2	368	Homo sapiens	1:Experimental evidence at protein level	Polymerase delta-interacting protein 2	1.0	0.999	10	64	64	64	12	4	5	9	3	11	11	9	12	4	5	9	3	11	11	9	12	4	5	9	3	11	11	9	292391.72	109771.4	120925.33	224200.98	88683.4	317129.4	286699.06	304778.16	46648.816	20594.066	23926.697	41132.637	24543.334	51954.324	48057.715	49667.797	
sp|Q9Y2T2|AP3M1_HUMAN	Q9Y2T2	AP3M1_HUMAN	AP3M1	418	Homo sapiens	1:Experimental evidence at protein level	AP-3 complex subunit mu-1	1.0	0.999	9	39	35	39	3	0	4	1	1	11	8	11	3	0	4	1	1	10	6	10	3	0	4	1	1	11	8	11	158117.03	518329.03	335874.6	503394.44	78711.26	748090.0	400952.1	1106530.4	238912.33	133575.03	224486.52	246676.77	88489.64	334499.1	254524.81	382491.16	
sp|Q9Y2V2|CHSP1_HUMAN	Q9Y2V2	CHSP1_HUMAN	CARHSP1	147	Homo sapiens	1:Experimental evidence at protein level	Calcium-regulated heat-stable protein 1	1.0	0.999	3	9	9	9	1	0	0	1	0	2	1	4	1	0	0	1	0	2	1	4	1	0	0	1	0	2	1	4	49603.996	16391.291	34366.027	47349.55	0.0	75651.71	83638.875	159118.0	27870.537	11820.624	18710.664	24853.457	0.0	41991.73	42480.54	58953.125	
sp|Q9Y2W1|TR150_HUMAN	Q9Y2W1	TR150_HUMAN	THRAP3	955	Homo sapiens	1:Experimental evidence at protein level	Thyroid hormone receptor-associated protein 3	1.0	0.999	15	71	69	71	17	6	2	6	12	16	6	6	15	6	2	6	12	16	6	6	17	6	2	6	12	16	6	6	549200.5	235598.94	242418.08	343851.88	448061.12	560042.7	298444.2	403523.3	85373.53	45107.984	42429.734	53418.18	70790.62	82522.02	50741.18	60189.25	
sp|Q9Y2W2|WBP11_HUMAN	Q9Y2W2	WBP11_HUMAN	WBP11	641	Homo sapiens	1:Experimental evidence at protein level	WW domain-binding protein 11	0.9942	0.999	2	3	3	3	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	12089.602	122276.21	250148.97	150616.06	150396.42	390726.22	164214.81	269031.0	0.0	119675.41	225863.1	155576.36	125483.945	319693.22	0.0	302222.38	
sp|Q9Y2X3|NOP58_HUMAN	Q9Y2X3	NOP58_HUMAN	NOP58	529	Homo sapiens	1:Experimental evidence at protein level	Nucleolar protein 58	1.0	0.999	12	50	50	50	2	11	5	5	16	8	0	3	2	11	5	5	16	8	0	3	2	11	5	5	16	8	0	3	115519.1	224848.9	146308.89	141004.44	390562.06	237385.55	82389.6	173644.56	18900.123	37095.496	28222.797	24618.97	61092.688	39511.984	15681.325	31148.332	
sp|Q9Y2X7|GIT1_HUMAN	Q9Y2X7	GIT1_HUMAN	GIT1	761	Homo sapiens	1:Experimental evidence at protein level	ARF GTPase-activating protein GIT1	0.9991	0.999	2	2	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	17610.363	0.0	8102.3516	8972.838	0.0	13410.244	32190.633	15071.894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y2Z0|SGT1_HUMAN	Q9Y2Z0	SGT1_HUMAN	SUGT1	365	Homo sapiens	1:Experimental evidence at protein level	Protein SGT1 homolog	1.0	0.999	11	44	44	44	7	2	4	3	0	6	10	12	7	2	4	3	0	6	10	12	7	2	4	3	0	6	10	12	250782.95	55058.094	85065.93	354165.2	28765.54	300241.6	291022.62	380952.44	57668.14	23898.643	34901.867	41726.875	15972.247	65187.902	66691.54	72920.88	
sp|Q9Y2Z4|SYYM_HUMAN	Q9Y2Z4	SYYM_HUMAN	YARS2	477	Homo sapiens	1:Experimental evidence at protein level	Tyrosine--tRNA ligase, mitochondrial	1.0	0.999	5	21	21	21	2	0	0	4	0	4	4	7	2	0	0	4	0	4	4	7	2	0	0	4	0	4	4	7	63491.76	6655.1997	11882.163	58308.086	0.0	109327.516	67404.5	91566.87	27414.846	0.0	0.0	24287.705	0.0	33881.83	27874.465	40024.22	
sp|Q9Y305|ACOT9_HUMAN	Q9Y305	ACOT9_HUMAN	ACOT9	439	Homo sapiens	1:Experimental evidence at protein level	Acyl-coenzyme A thioesterase 9, mitochondrial	0.997	0.999	2	2	2	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	15868.169	0.0	0.0	9371.53	0.0	19816.996	16743.947	25788.943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9Y312|AAR2_HUMAN	Q9Y312	AAR2_HUMAN	AAR2	384	Homo sapiens	1:Experimental evidence at protein level	Protein AAR2 homolog	1.0	0.999	7	44	44	44	9	1	3	3	3	12	6	7	9	1	3	3	3	12	6	7	9	1	3	3	3	12	6	7	192732.64	17374.426	220726.55	86787.91	91357.66	298531.16	138566.7	215465.02	58421.816	0.0	34736.906	35262.277	30872.943	80031.375	49115.906	76632.51	
sp|Q9Y314|NOSIP_HUMAN	Q9Y314	NOSIP_HUMAN	NOSIP	301	Homo sapiens	1:Experimental evidence at protein level	Nitric oxide synthase-interacting protein	0.9607	0.999	1	5	5	5	1	0	0	1	0	1	0	2	1	0	0	1	0	1	0	2	1	0	0	1	0	1	0	2	14378.123	0.0	11176.244	11014.8545	0.0	21071.99	12955.763	25026.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
